konfiguracija_1,konfiguracija_2,macro_f1_1,macro_f1_2,razlika,p,p_holm,znacajno_p_holm_0.05
lower+stem | REC+CHAR | LinearSVM,lower+lemma | TFIDF_1-2 | MultinomialNB,0.670733,0.636356,0.034377,0.013672,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TFIDF_1-2 | LogisticRegression (GridSearch),0.670733,0.635920,0.034813,0.009766,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | TF | LinearSVM (GridSearch),0.670733,0.635352,0.035381,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TF_IDF | LinearSVM,0.670733,0.633476,0.037257,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TF_IDF | LinearSVM (GridSearch),0.670733,0.633476,0.037257,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | TFIDF_1-3 | MultinomialNB,0.670733,0.633158,0.037575,0.037109,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | TFIDF_1-2 | MultinomialNB,0.670733,0.631573,0.039160,0.005859,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TFIDF_1-2 | LogisticRegression,0.670733,0.631436,0.039298,0.005859,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TFIDF_1-2 | LinearSVM,0.670733,0.631212,0.039521,0.003906,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | LOG_TF | LogisticRegression,0.670733,0.631049,0.039684,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TFIDF_1-2 | LinearSVM (GridSearch),0.670733,0.631023,0.039710,0.003906,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TFIDF_1-2 | MultinomialNB,0.670733,0.629844,0.040889,0.009766,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | LOG_TF | MultinomialNB,0.670733,0.628899,0.041835,0.005859,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | CHAR_3-5 | MultinomialNB,0.670733,0.628678,0.042056,0.019531,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TFIDF_1-3 | MultinomialNB,0.670733,0.628307,0.042426,0.003906,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | BOW | MultinomialNB,0.670733,0.628153,0.042580,0.009766,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | TF_IDF | LogisticRegression,0.670733,0.627062,0.043671,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | CHAR_3-5 | MultinomialNB,0.670733,0.626711,0.044022,0.005859,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | LOG_TF | MultinomialNB,0.670733,0.626501,0.044232,0.005859,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | TF | MultinomialNB,0.670733,0.626118,0.044615,0.003906,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TF_IDF | LogisticRegression (GridSearch),0.670733,0.626094,0.044639,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | LOG_TF | LinearSVM (GridSearch),0.670733,0.625753,0.044980,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | TF_IDF | MultinomialNB,0.670733,0.625606,0.045127,0.003906,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | TF_IDF | MultinomialNB,0.670733,0.625599,0.045134,0.005859,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | TFIDF_1-3 | MultinomialNB,0.670733,0.625301,0.045432,0.013672,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TFIDF_1-3 | LogisticRegression,0.670733,0.625110,0.045623,0.009766,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | BOW | LogisticRegression (GridSearch),0.670733,0.624807,0.045926,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | LOG_TF | LogisticRegression (GridSearch),0.670733,0.624751,0.045982,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | IDF | LogisticRegression (GridSearch),0.670733,0.624537,0.046197,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | IDF | MultinomialNB,0.670733,0.624383,0.046350,0.003906,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | BOW | MultinomialNB,0.670733,0.624367,0.046366,0.005859,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | TF | MultinomialNB,0.670733,0.623511,0.047222,0.003906,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | IDF | MultinomialNB,0.670733,0.623092,0.047641,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | LOG_TF | LogisticRegression,0.670733,0.622902,0.047831,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TFIDF_1-3 | LinearSVM,0.670733,0.622809,0.047924,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | CHAR_3-5 | MultinomialNB,0.670733,0.622784,0.047949,0.019531,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | IDF | LogisticRegression (GridSearch),0.670733,0.622428,0.048305,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | BOW | LogisticRegression,0.670733,0.621944,0.048789,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TFIDF_1-3 | LinearSVM (GridSearch),0.670733,0.621595,0.049138,0.003906,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TFIDF_1-3 | LogisticRegression (GridSearch),0.670733,0.621420,0.049314,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | BOW | LogisticRegression (GridSearch),0.670733,0.621392,0.049341,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | BOW | LinearSVM (GridSearch),0.670733,0.620080,0.050653,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | LOG_TF | LinearSVM (GridSearch),0.670733,0.619755,0.050979,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | IDF | LogisticRegression,0.670733,0.618513,0.052220,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | BOW | LogisticRegression,0.670733,0.618060,0.052673,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | BOW | LinearSVM (GridSearch),0.670733,0.617697,0.053036,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | IDF | LogisticRegression (GridSearch),0.670733,0.616655,0.054078,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | BOW | MultinomialNB,0.670733,0.616491,0.054242,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | IDF | LogisticRegression,0.670733,0.616058,0.054676,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TF | MultinomialNB,0.670733,0.615590,0.055143,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | LOG_TF | MultinomialNB,0.670733,0.615083,0.055650,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TF_IDF | LogisticRegression,0.670733,0.613993,0.056740,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TF | LinearSVM (GridSearch),0.670733,0.612709,0.058024,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TF_IDF | MultinomialNB,0.670733,0.612415,0.058318,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | IDF | LogisticRegression,0.670733,0.612369,0.058364,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | BOW | LinearSVM,0.670733,0.609117,0.061616,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | LOG_TF | LogisticRegression (GridSearch),0.670733,0.608969,0.061764,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | LOG_TF | LogisticRegression,0.670733,0.608067,0.062666,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | LOG_TF | LinearSVM,0.670733,0.607974,0.062759,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | BOW | LogisticRegression (GridSearch),0.670733,0.607929,0.062804,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | LOG_TF | LinearSVM (GridSearch),0.670733,0.607741,0.062992,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | BOW | LogisticRegression,0.670733,0.607480,0.063253,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | IDF | MultinomialNB,0.670733,0.607385,0.063348,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | LOG_TF | LinearSVM,0.670733,0.606124,0.064609,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | BOW | LinearSVM (GridSearch),0.670733,0.602642,0.068091,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | TF | LogisticRegression (GridSearch),0.670733,0.602199,0.068534,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | TF | LogisticRegression (GridSearch),0.670733,0.597412,0.073321,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | BOW | LinearSVM,0.670733,0.595427,0.075306,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | LOG_TF | LinearSVM,0.670733,0.593330,0.077403,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | BOW | LinearSVM,0.670733,0.592255,0.078478,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | IDF | LinearSVM,0.670733,0.592103,0.078630,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | IDF | LinearSVM (GridSearch),0.670733,0.591765,0.078968,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | IDF | LinearSVM (GridSearch),0.670733,0.588896,0.081838,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | TF | LinearSVM,0.670733,0.588850,0.081883,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | IDF | LinearSVM,0.670733,0.584855,0.085878,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | IDF | LinearSVM (GridSearch),0.670733,0.583939,0.086794,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | TF | LinearSVM,0.670733,0.583702,0.087031,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | IDF | LinearSVM,0.670733,0.581114,0.089619,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TF | LogisticRegression (GridSearch),0.670733,0.570856,0.099877,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TF | LinearSVM,0.670733,0.548504,0.122230,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+lemma | TF | LogisticRegression,0.670733,0.521069,0.149664,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower+stem | TF | LogisticRegression,0.670733,0.513118,0.157615,0.001953,1.000000,False
lower+stem | REC+CHAR | LinearSVM,lower | TF | LogisticRegression,0.670733,0.483663,0.187070,0.001953,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | REC+CHAR | LogisticRegression,0.670032,0.669994,0.000038,0.769531,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | REC+CHAR | LogisticRegression (GridSearch),0.670032,0.669214,0.000818,0.500000,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | REC+CHAR | LogisticRegression (GridSearch),0.670032,0.668921,0.001111,0.845703,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TFIDF_1-2 | LinearSVM,0.670032,0.668037,0.001995,0.695312,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | REC+CHAR | LinearSVM (GridSearch),0.670032,0.666914,0.003118,0.845703,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | REC+CHAR | LogisticRegression,0.670032,0.666398,0.003633,0.275391,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | CHAR_3-5 | LogisticRegression (GridSearch),0.670032,0.666141,0.003890,0.695312,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | CHAR_3-5 | LogisticRegression,0.670032,0.665365,0.004667,0.625000,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | REC+CHAR | LinearSVM (GridSearch),0.670032,0.665074,0.004958,0.375000,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TFIDF_1-2 | LinearSVM (GridSearch),0.670032,0.664940,0.005091,0.431641,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | CHAR_3-5 | LinearSVM,0.670032,0.664576,0.005455,0.695312,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | REC+CHAR | LogisticRegression (GridSearch),0.670032,0.662509,0.007523,0.130859,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TFIDF_1-2 | LogisticRegression (GridSearch),0.670032,0.662126,0.007905,0.048828,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TFIDF_1-2 | LogisticRegression,0.670032,0.660655,0.009376,0.160156,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | CHAR_3-5 | LogisticRegression,0.670032,0.657710,0.012322,0.130859,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | CHAR_3-5 | LogisticRegression (GridSearch),0.670032,0.657710,0.012322,0.130859,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | REC+CHAR | LinearSVM,0.670032,0.657623,0.012408,0.013672,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TFIDF_1-2 | LogisticRegression (GridSearch),0.670032,0.656711,0.013321,0.083984,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | CHAR_3-5 | LogisticRegression,0.670032,0.656452,0.013580,0.064453,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | CHAR_3-5 | LogisticRegression (GridSearch),0.670032,0.656452,0.013580,0.064453,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | REC+CHAR | LinearSVM,0.670032,0.656409,0.013622,0.048828,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | CHAR_3-5 | LinearSVM (GridSearch),0.670032,0.656392,0.013640,0.083984,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TFIDF_1-2 | LinearSVM (GridSearch),0.670032,0.656147,0.013885,0.027344,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | CHAR_3-5 | LinearSVM (GridSearch),0.670032,0.655984,0.014048,0.037109,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TFIDF_1-2 | LinearSVM,0.670032,0.655801,0.014231,0.027344,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | CHAR_3-5 | LinearSVM,0.670032,0.654648,0.015383,0.013672,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TFIDF_1-3 | LogisticRegression,0.670032,0.652901,0.017131,0.019531,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TFIDF_1-2 | LogisticRegression,0.670032,0.652605,0.017427,0.130859,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | CHAR_3-5 | LinearSVM (GridSearch),0.670032,0.652396,0.017636,0.048828,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TFIDF_1-3 | LinearSVM,0.670032,0.651701,0.018331,0.001953,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | CHAR_3-5 | LinearSVM,0.670032,0.649960,0.020072,0.009766,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TFIDF_1-3 | LinearSVM (GridSearch),0.670032,0.648598,0.021434,0.001953,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TFIDF_1-3 | LogisticRegression,0.670032,0.648503,0.021529,0.048828,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TFIDF_1-3 | LinearSVM,0.670032,0.647667,0.022365,0.001953,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TFIDF_1-3 | LogisticRegression (GridSearch),0.670032,0.647513,0.022519,0.037109,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TFIDF_1-3 | LogisticRegression (GridSearch),0.670032,0.646964,0.023068,0.009766,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TF_IDF | LogisticRegression (GridSearch),0.670032,0.646351,0.023680,0.005859,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TF_IDF | LinearSVM,0.670032,0.645876,0.024156,0.009766,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TF_IDF | LinearSVM (GridSearch),0.670032,0.645664,0.024368,0.009766,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TF_IDF | LinearSVM,0.670032,0.643330,0.026702,0.001953,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TF_IDF | LinearSVM (GridSearch),0.670032,0.643330,0.026702,0.001953,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TFIDF_1-3 | LinearSVM (GridSearch),0.670032,0.641857,0.028175,0.005859,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | REC+CHAR | MultinomialNB,0.670032,0.640679,0.029353,0.037109,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | REC+CHAR | MultinomialNB,0.670032,0.640232,0.029799,0.037109,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | REC+CHAR | MultinomialNB,0.670032,0.640115,0.029917,0.064453,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TF_IDF | LogisticRegression (GridSearch),0.670032,0.639489,0.030543,0.005859,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | LOG_TF | LogisticRegression (GridSearch),0.670032,0.638310,0.031721,0.009766,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TF | LinearSVM (GridSearch),0.670032,0.638255,0.031776,0.003906,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TF_IDF | LogisticRegression,0.670032,0.637735,0.032297,0.003906,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TFIDF_1-2 | MultinomialNB,0.670032,0.636356,0.033675,0.013672,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | TFIDF_1-2 | LogisticRegression (GridSearch),0.670032,0.635920,0.034112,0.003906,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TF | LinearSVM (GridSearch),0.670032,0.635352,0.034680,0.001953,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | TF_IDF | LinearSVM,0.670032,0.633476,0.036556,0.003906,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | TF_IDF | LinearSVM (GridSearch),0.670032,0.633476,0.036556,0.003906,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TFIDF_1-3 | MultinomialNB,0.670032,0.633158,0.036874,0.027344,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TFIDF_1-2 | MultinomialNB,0.670032,0.631573,0.038459,0.009766,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | TFIDF_1-2 | LogisticRegression,0.670032,0.631436,0.038596,0.003906,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | TFIDF_1-2 | LinearSVM,0.670032,0.631212,0.038819,0.001953,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | LOG_TF | LogisticRegression,0.670032,0.631049,0.038983,0.001953,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | TFIDF_1-2 | LinearSVM (GridSearch),0.670032,0.631023,0.039009,0.001953,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | TFIDF_1-2 | MultinomialNB,0.670032,0.629844,0.040188,0.013672,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | LOG_TF | MultinomialNB,0.670032,0.628899,0.041133,0.013672,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | CHAR_3-5 | MultinomialNB,0.670032,0.628678,0.041354,0.013672,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | TFIDF_1-3 | MultinomialNB,0.670032,0.628307,0.041724,0.003906,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | BOW | MultinomialNB,0.670032,0.628153,0.041879,0.009766,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+lemma | TF_IDF | LogisticRegression,0.670032,0.627062,0.042969,0.001953,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | CHAR_3-5 | MultinomialNB,0.670032,0.626711,0.043321,0.003906,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | LOG_TF | MultinomialNB,0.670032,0.626501,0.043530,0.009766,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TF | MultinomialNB,0.670032,0.626118,0.043914,0.005859,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower | TF_IDF | LogisticRegression (GridSearch),0.670032,0.626094,0.043938,0.001953,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | LOG_TF | LinearSVM (GridSearch),0.670032,0.625753,0.044279,0.001953,1.000000,False
lower+stem | REC+CHAR | LogisticRegression,lower+stem | TF_IDF | MultinomialNB,0.670032,0.625606,0.044426,0.003906,1.000000,False
